time,open,high,low,close
2023-12-25T23:45:00+01:00,2053.2,2058.39,2053.2,2055.225
2023-12-26T00:30:00+01:00,2055.225,2055.88,2053.62,2054.315
2023-12-26T01:15:00+01:00,2054.315,2055.34,2053.745,2055.13
2023-12-26T02:00:00+01:00,2055.13,2059.145,2054.975,2058.99
2023-12-26T02:45:00+01:00,2058.99,2065.225,2058.99,2064.13
2023-12-26T03:30:00+01:00,2064.13,2065.06,2063.155,2064.27
2023-12-26T04:15:00+01:00,2064.27,2065.01,2063.75,2063.965
2023-12-26T05:00:00+01:00,2063.965,2064.65,2063.595,2064.2
2023-12-26T05:45:00+01:00,2064.2,2064.48,2063.435,2064.09
2023-12-26T06:30:00+01:00,2064.09,2064.205,2061.475,2063.055
2023-12-26T07:15:00+01:00,2063.055,2065.16,2062.75,2064.09
2023-12-26T08:00:00+01:00,2064.09,2064.715,2062.88,2064.56
2023-12-26T08:45:00+01:00,2064.56,2064.83,2062.82,2063.965
2023-12-26T09:30:00+01:00,2063.965,2064.005,2060.695,2061.585
2023-12-26T10:15:00+01:00,2061.585,2063.09,2061.235,2061.96
2023-12-26T11:00:00+01:00,2061.96,2062.94,2061.96,2062.785
2023-12-26T11:45:00+01:00,2062.785,2064.185,2062.76,2063.68
2023-12-26T12:30:00+01:00,2063.68,2064.11,2062.78,2062.805
2023-12-26T13:15:00+01:00,2062.805,2063.16,2061.31,2061.875
2023-12-26T14:00:00+01:00,2061.875,2063.945,2060.795,2061.41
2023-12-26T14:45:00+01:00,2061.41,2061.955,2058.41,2060.7
2023-12-26T15:30:00+01:00,2060.7,2061.77,2054.585,2058.84
2023-12-26T16:15:00+01:00,2058.84,2059.84,2056.26,2056.925
2023-12-26T17:00:00+01:00,2056.925,2059.92,2056.67,2059.27
2023-12-26T17:45:00+01:00,2059.27,2059.9,2058.275,2059.11
2023-12-26T18:30:00+01:00,2059.11,2059.415,2057.18,2058.625
2023-12-26T19:15:00+01:00,2058.625,2060.03,2058.09,2058.385
2023-12-26T20:00:00+01:00,2058.385,2061.38,2058.385,2060.935
2023-12-26T20:45:00+01:00,2060.935,2064.3,2060.925,2063.9
2023-12-26T21:30:00+01:00,2063.9,2068.68,2063.495,2067.435
2023-12-26T22:15:00+01:00,2067.435,2069.085,2066.115,2067.71
2023-12-26T23:45:00+01:00,2067.71,2068.615,2066.325,2066.51
2023-12-27T00:30:00+01:00,2066.51,2066.635,2064.06,2064.755
2023-12-27T01:15:00+01:00,2064.755,2066.125,2064.01,2065.59
2023-12-27T02:00:00+01:00,2065.59,2067.92,2064.945,2067.375
2023-12-27T02:45:00+01:00,2067.375,2067.645,2064.815,2065.41
2023-12-27T03:30:00+01:00,2065.41,2065.99,2064.47,2065.05
2023-12-27T04:15:00+01:00,2065.05,2066.615,2064.505,2064.67
2023-12-27T05:00:00+01:00,2064.67,2065.09,2064.135,2064.68
2023-12-27T05:45:00+01:00,2064.68,2066.295,2064.665,2065.815
2023-12-27T06:30:00+01:00,2065.815,2066.025,2064.405,2065.32
2023-12-27T07:15:00+01:00,2065.32,2067.52,2065.01,2065.08
2023-12-27T08:00:00+01:00,2065.08,2066.48,2064.825,2065.56
2023-12-27T08:45:00+01:00,2065.56,2068.41,2065.25,2067.1
2023-12-27T09:30:00+01:00,2067.1,2068.51,2066.63,2067.98
2023-12-27T10:15:00+01:00,2067.98,2069.375,2067.835,2068.38
2023-12-27T11:00:00+01:00,2068.38,2068.735,2061.51,2064.435
2023-12-27T11:45:00+01:00,2064.435,2067.915,2063.715,2067.52
2023-12-27T12:30:00+01:00,2067.52,2068.88,2066.815,2067.655
2023-12-27T13:15:00+01:00,2067.655,2070.36,2064.455,2067.72
2023-12-27T14:00:00+01:00,2067.72,2069.775,2066.175,2068.38
2023-12-27T14:45:00+01:00,2068.38,2070.035,2066.29,2069.03
2023-12-27T15:30:00+01:00,2069.03,2073.465,2066.675,2072.16
2023-12-27T16:15:00+01:00,2072.16,2081.94,2071.65,2078.95
2023-12-27T17:00:00+01:00,2078.95,2082.475,2076.7,2081.655
2023-12-27T17:45:00+01:00,2081.655,2082.44,2079.565,2080.905
2023-12-27T18:30:00+01:00,2080.905,2084.495,2080.355,2082.88
2023-12-27T19:15:00+01:00,2082.88,2084.01,2075.955,2078.535
2023-12-27T20:00:00+01:00,2078.535,2078.88,2076.12,2077.575
2023-12-27T20:45:00+01:00,2077.575,2078.06,2076.46,2076.845
2023-12-27T21:30:00+01:00,2076.845,2078.555,2076.77,2077.13
2023-12-27T22:15:00+01:00,2077.13,2077.61,2076.695,2077.12
2023-12-27T23:45:00+01:00,2077.12,2079.785,2077.12,2078.735
2023-12-28T00:30:00+01:00,2078.735,2081.195,2078.26,2079.98
2023-12-28T01:15:00+01:00,2079.98,2080.745,2079.275,2079.835
2023-12-28T02:00:00+01:00,2079.835,2084.81,2079.66,2083.865
2023-12-28T02:45:00+01:00,2083.865,2087.84,2083.865,2086.59
2023-12-28T03:30:00+01:00,2086.59,2088.545,2085.555,2087.745
2023-12-28T04:15:00+01:00,2087.745,2087.88,2086.035,2087.295
2023-12-28T05:00:00+01:00,2087.295,2087.32,2085.88,2086.505
2023-12-28T05:45:00+01:00,2086.505,2087.565,2085.815,2087.39
2023-12-28T06:30:00+01:00,2087.39,2087.475,2084.48,2084.99
2023-12-28T07:15:00+01:00,2084.99,2086.96,2084.305,2085.83
2023-12-28T08:00:00+01:00,2085.83,2087.635,2085.54,2085.885
2023-12-28T08:45:00+01:00,2085.885,2086.515,2077.345,2077.585
2023-12-28T09:30:00+01:00,2077.585,2078.79,2072.845,2074.31
2023-12-28T10:15:00+01:00,2074.31,2078.045,2073.09,2077.05
2023-12-28T11:00:00+01:00,2077.05,2079.37,2075.165,2075.22
2023-12-28T11:45:00+01:00,2075.22,2078.59,2074.835,2077.495
2023-12-28T12:30:00+01:00,2077.495,2077.735,2071.4,2073.93
2023-12-28T13:15:00+01:00,2073.93,2076.845,2073.015,2076.575
2023-12-28T14:00:00+01:00,2076.575,2079.115,2075.115,2076.28
2023-12-28T14:45:00+01:00,2076.28,2077.715,2072.065,2075.27
2023-12-28T15:30:00+01:00,2075.27,2081.185,2072.855,2079.1
2023-12-28T16:15:00+01:00,2079.1,2080.125,2075.685,2077.33
