time,open,high,low,close
2023-12-05T09:00:00+01:00,2032.77,2039.635,2028.59,2029.005
2023-12-05T11:00:00+01:00,2029.005,2029.63,2021.64,2024.835
2023-12-05T13:00:00+01:00,2024.835,2030.945,2022.4,2029.565
2023-12-05T15:00:00+01:00,2029.565,2030.23,2009.936,2016.29
2023-12-05T17:00:00+01:00,2016.29,2020.64,2012.225,2017.29
2023-12-05T19:00:00+01:00,2017.29,2020.355,2016.79,2019.86
2023-12-05T21:00:00+01:00,2019.86,2020.965,2018.43,2019.345
2023-12-05T23:00:00+01:00,2019.345,2019.825,2017.29,2019.0
2023-12-06T01:00:00+01:00,2019.0,2022.715,2018.815,2020.87
2023-12-06T03:00:00+01:00,2020.87,2024.345,2019.795,2023.28
2023-12-06T05:00:00+01:00,2023.28,2025.49,2020.465,2024.93
2023-12-06T07:00:00+01:00,2024.93,2035.97,2023.895,2034.18
2023-12-06T09:00:00+01:00,2034.18,2034.975,2020.255,2021.27
2023-12-06T11:00:00+01:00,2021.27,2023.815,2020.255,2021.415
2023-12-06T13:00:00+01:00,2021.415,2031.93,2021.045,2030.205
2023-12-06T15:00:00+01:00,2030.205,2033.095,2022.675,2030.355
2023-12-06T17:00:00+01:00,2030.355,2031.425,2024.015,2029.555
2023-12-06T19:00:00+01:00,2029.555,2031.26,2028.06,2029.94
2023-12-06T21:00:00+01:00,2029.94,2029.94,2024.505,2025.475
2023-12-06T23:00:00+01:00,2025.475,2027.945,2025.365,2027.165
2023-12-07T01:00:00+01:00,2027.165,2029.675,2026.15,2026.24
2023-12-07T03:00:00+01:00,2026.24,2030.12,2026.195,2026.965
2023-12-07T05:00:00+01:00,2026.965,2027.41,2025.295,2026.88
2023-12-07T07:00:00+01:00,2026.88,2030.84,2026.345,2029.685
2023-12-07T09:00:00+01:00,2029.685,2034.92,2028.84,2034.21
2023-12-07T11:00:00+01:00,2034.21,2035.195,2029.635,2032.68
2023-12-07T13:00:00+01:00,2032.68,2039.975,2030.155,2037.255
2023-12-07T15:00:00+01:00,2037.255,2037.56,2025.195,2029.31
2023-12-07T17:00:00+01:00,2029.31,2031.395,2020.235,2028.88
2023-12-07T19:00:00+01:00,2028.88,2032.03,2027.715,2029.96
2023-12-07T21:00:00+01:00,2029.96,2031.355,2028.41,2028.515
2023-12-07T23:00:00+01:00,2028.515,2028.98,2026.905,2028.14
2023-12-08T01:00:00+01:00,2028.14,2033.17,2027.525,2032.385
2023-12-08T03:00:00+01:00,2032.385,2034.065,2030.915,2032.56
2023-12-08T05:00:00+01:00,2032.56,2032.56,2029.34,2030.08
2023-12-08T07:00:00+01:00,2030.08,2031.455,2028.95,2030.905
2023-12-08T09:00:00+01:00,2030.905,2031.05,2026.58,2028.69
2023-12-08T11:00:00+01:00,2028.69,2032.465,2027.22,2030.02
2023-12-08T13:00:00+01:00,2030.02,2030.16,2014.495,2018.66
2023-12-08T15:00:00+01:00,2018.66,2019.36,2002.675,2009.045
2023-12-08T17:00:00+01:00,2009.045,2009.735,1994.74,1997.255
2023-12-08T19:00:00+01:00,1997.255,2001.435,1996.445,2000.765
2023-12-08T21:00:00+01:00,2000.765,2005.09,2000.09,2004.44
2023-12-10T23:00:00+01:00,2004.44,2007.76,2004.44,2007.12
2023-12-11T01:00:00+01:00,2007.12,2007.85,2001.79,2002.19
2023-12-11T03:00:00+01:00,2002.19,2002.87,1995.605,1997.005
2023-12-11T05:00:00+01:00,1997.005,2000.05,1994.855,1998.865
2023-12-11T07:00:00+01:00,1998.865,2000.675,1991.395,1992.88
2023-12-11T09:00:00+01:00,1992.88,1997.905,1991.94,1993.49
2023-12-11T11:00:00+01:00,1993.49,1996.45,1991.305,1996.275
2023-12-11T13:00:00+01:00,1996.275,1996.815,1990.265,1993.925
2023-12-11T15:00:00+01:00,1993.925,1994.515,1980.68,1982.395
2023-12-11T17:00:00+01:00,1982.395,1984.345,1976.18,1976.78
2023-12-11T19:00:00+01:00,1976.78,1983.095,1975.895,1981.62
2023-12-11T21:00:00+01:00,1981.62,1982.24,1980.405,1981.84
2023-12-11T23:00:00+01:00,1981.84,1984.35,1981.84,1983.08
2023-12-12T01:00:00+01:00,1983.08,1989.72,1982.39,1983.33
2023-12-12T03:00:00+01:00,1983.33,1986.395,1982.05,1985.57
2023-12-12T05:00:00+01:00,1985.57,1988.0,1984.78,1987.59
2023-12-12T07:00:00+01:00,1987.59,1989.14,1985.595,1988.14
2023-12-12T09:00:00+01:00,1988.14,1988.32,1982.765,1985.94
2023-12-12T11:00:00+01:00,1985.94,1988.48,1985.185,1988.47
2023-12-12T13:00:00+01:00,1988.47,1996.76,1982.76,1984.51
2023-12-12T15:00:00+01:00,1984.51,1989.835,1980.145,1981.775
2023-12-12T17:00:00+01:00,1981.775,1983.755,1977.28,1977.82
2023-12-12T19:00:00+01:00,1977.82,1981.12,1977.58,1980.285
2023-12-12T21:00:00+01:00,1980.285,1980.545,1979.11,1979.435
2023-12-12T23:00:00+01:00,1979.435,1982.89,1979.435,1982.565
2023-12-13T01:00:00+01:00,1982.565,1982.57,1979.865,1980.185
2023-12-13T03:00:00+01:00,1980.185,1980.46,1977.775,1978.0
2023-12-13T05:00:00+01:00,1978.0,1980.135,1977.7,1978.89
2023-12-13T07:00:00+01:00,1978.89,1980.62,1973.09,1979.355
2023-12-13T09:00:00+01:00,1979.355,1982.75,1978.655,1982.545
2023-12-13T11:00:00+01:00,1982.545,1983.65,1981.135,1982.895
2023-12-13T13:00:00+01:00,1982.895,1986.815,1979.72,1984.545
2023-12-13T15:00:00+01:00,1984.545,1986.185,1978.535,1981.915
2023-12-13T17:00:00+01:00,1981.915,1983.81,1980.445,1982.175
2023-12-13T19:00:00+01:00,1982.175,2017.555,1979.76,2013.74
2023-12-13T21:00:00+01:00,2013.74,2027.88,2012.66,2027.575
2023-12-13T23:00:00+01:00,2027.575,2033.225,2024.28,2032.975
2023-12-14T01:00:00+01:00,2032.975,2039.345,2030.015,2032.45
2023-12-14T03:00:00+01:00,2032.45,2034.995,2030.375,2031.085
2023-12-14T05:00:00+01:00,2031.085,2036.115,2030.185,2035.335
2023-12-14T07:00:00+01:00,2035.335,2037.47,2029.315,2032.765
2023-12-14T09:00:00+01:00,2032.765,2040.395,2032.04,2036.72
2023-12-14T11:00:00+01:00,2036.72,2036.805,2032.365,2035.165
2023-12-14T13:00:00+01:00,2035.165,2039.29,2027.62,2037.29
2023-12-14T15:00:00+01:00,2037.29,2047.935,2034.985,2040.365
2023-12-14T17:00:00+01:00,2040.365,2041.62,2034.795,2036.19
2023-12-14T19:00:00+01:00,2036.19,2036.21,2029.16,2033.315
2023-12-14T21:00:00+01:00,2033.315,2036.78,2032.865,2036.265
2023-12-14T23:00:00+01:00,2036.265,2038.76,2035.575,2035.575
2023-12-15T01:00:00+01:00,2035.575,2036.395,2031.4,2032.315
2023-12-15T03:00:00+01:00,2032.315,2037.555,2031.935,2035.92
2023-12-15T05:00:00+01:00,2035.92,2037.485,2035.15,2035.335
2023-12-15T07:00:00+01:00,2035.335,2039.165,2034.375,2037.935
2023-12-15T09:00:00+01:00,2037.935,2044.255,2037.025,2042.715
2023-12-15T11:00:00+01:00,2042.715,2044.44,2040.12,2041.695
2023-12-15T13:00:00+01:00,2041.695,2044.945,2026.99,2031.435
2023-12-15T15:00:00+01:00,2031.435,2038.695,2031.405,2035.215
2023-12-15T17:00:00+01:00,2035.215,2036.415,2032.015,2032.865
2023-12-15T19:00:00+01:00,2032.865,2033.875,2015.65,2019.22
2023-12-15T21:00:00+01:00,2019.22,2021.735,2017.47,2019.54
2023-12-17T23:00:00+01:00,2019.54,2020.785,2016.065,2017.465
2023-12-18T01:00:00+01:00,2017.465,2023.46,2016.09,2019.445
2023-12-18T03:00:00+01:00,2019.445,2024.25,2019.125,2022.925
2023-12-18T05:00:00+01:00,2022.925,2024.625,2021.635,2023.205
2023-12-18T07:00:00+01:00,2023.205,2024.845,2021.595,2023.185
2023-12-18T09:00:00+01:00,2023.185,2027.37,2021.805,2023.035
2023-12-18T11:00:00+01:00,2023.035,2024.97,2018.8,2022.055
2023-12-18T13:00:00+01:00,2022.055,2026.265,2021.865,2025.92
2023-12-18T15:00:00+01:00,2025.92,2026.975,2020.385,2022.31
2023-12-18T17:00:00+01:00,2022.31,2033.655,2021.24,2033.655
2023-12-18T19:00:00+01:00,2033.655,2033.75,2025.03,2026.325
2023-12-18T21:00:00+01:00,2026.325,2027.47,2025.63,2027.24
2023-12-18T23:00:00+01:00,2027.24,2028.02,2025.675,2027.72
2023-12-19T01:00:00+01:00,2027.72,2029.345,2025.93,2026.175
2023-12-19T03:00:00+01:00,2026.175,2026.56,2022.72,2023.34
2023-12-19T05:00:00+01:00,2023.34,2025.36,2021.75,2024.195
2023-12-19T07:00:00+01:00,2024.195,2026.595,2022.975,2024.875
2023-12-19T09:00:00+01:00,2024.875,2028.54,2023.9,2026.325
2023-12-19T11:00:00+01:00,2026.325,2027.26,2024.3,2026.515
2023-12-19T13:00:00+01:00,2026.515,2032.735,2026.275,2030.04
2023-12-19T15:00:00+01:00,2030.04,2045.485,2028.945,2041.92
2023-12-19T17:00:00+01:00,2041.92,2047.03,2040.3,2040.46
2023-12-19T19:00:00+01:00,2040.46,2040.955,2036.755,2039.605
2023-12-19T21:00:00+01:00,2039.605,2040.68,2038.81,2040.245
2023-12-19T23:00:00+01:00,2040.245,2041.745,2038.835,2041.055
2023-12-20T01:00:00+01:00,2041.055,2041.145,2037.66,2038.27
2023-12-20T03:00:00+01:00,2038.27,2041.0,2036.815,2040.525
2023-12-20T05:00:00+01:00,2040.525,2041.425,2039.385,2041.31
2023-12-20T07:00:00+01:00,2041.31,2043.535,2040.62,2042.39
2023-12-20T09:00:00+01:00,2042.39,2042.51,2039.67,2039.97
2023-12-20T11:00:00+01:00,2039.97,2040.44,2031.83,2033.595
2023-12-20T13:00:00+01:00,2033.595,2036.56,2029.63,2036.415
2023-12-20T15:00:00+01:00,2036.415,2039.89,2030.53,2032.565
2023-12-20T17:00:00+01:00,2032.565,2035.395,2032.055,2034.75
2023-12-20T19:00:00+01:00,2034.75,2037.19,2030.22,2032.455
2023-12-20T21:00:00+01:00,2032.455,2033.95,2027.485,2031.78
2023-12-20T23:00:00+01:00,2031.78,2033.37,2031.62,2032.27
2023-12-21T01:00:00+01:00,2032.27,2035.97,2032.08,2035.515
2023-12-21T03:00:00+01:00,2035.515,2037.82,2034.955,2037.585
2023-12-21T05:00:00+01:00,2037.585,2038.24,2035.09,2036.25
2023-12-21T07:00:00+01:00,2036.25,2037.39,2034.05,2035.075
2023-12-21T09:00:00+01:00,2035.075,2037.315,2034.83,2035.52
2023-12-21T11:00:00+01:00,2035.52,2036.195,2033.1,2034.12
2023-12-21T13:00:00+01:00,2034.12,2046.105,2032.355,2041.385
2023-12-21T15:00:00+01:00,2041.385,2046.04,2036.715,2041.56
2023-12-21T17:00:00+01:00,2041.56,2044.775,2040.435,2041.1
2023-12-21T19:00:00+01:00,2041.1,2045.15,2037.56,2043.93
2023-12-21T21:00:00+01:00,2043.93,2046.01,2043.14,2045.92
2023-12-21T23:00:00+01:00,2045.92,2055.075,2045.92,2052.86
2023-12-22T01:00:00+01:00,2052.86,2053.96,2046.855,2048.745
2023-12-22T03:00:00+01:00,2048.745,2051.35,2047.26,2048.32
2023-12-22T05:00:00+01:00,2048.32,2050.86,2047.65,2048.345
2023-12-22T07:00:00+01:00,2048.345,2050.935,2047.18,2050.055
2023-12-22T09:00:00+01:00,2050.055,2054.595,2049.68,2053.52
2023-12-22T11:00:00+01:00,2053.52,2063.05,2053.46,2060.755
2023-12-22T13:00:00+01:00,2060.755,2069.33,2057.685,2067.335
2023-12-22T15:00:00+01:00,2067.335,2070.705,2059.47,2060.85
2023-12-22T17:00:00+01:00,2060.85,2062.245,2051.21,2055.535
2023-12-22T19:00:00+01:00,2055.535,2058.155,2051.78,2054.055
2023-12-22T21:00:00+01:00,2054.055,2054.12,2052.185,2053.2
2023-12-25T23:00:00+01:00,2053.2,2058.39,2053.2,2054.905
2023-12-26T01:00:00+01:00,2054.905,2064.1,2053.62,2063.425
2023-12-26T03:00:00+01:00,2063.425,2065.225,2062.11,2063.965
2023-12-26T05:00:00+01:00,2063.965,2064.65,2061.475,2062.9
2023-12-26T07:00:00+01:00,2062.9,2065.16,2062.3,2064.33
2023-12-26T09:00:00+01:00,2064.33,2064.775,2060.695,2061.96
2023-12-26T11:00:00+01:00,2061.96,2064.185,2061.96,2063.655
2023-12-26T13:00:00+01:00,2063.655,2063.945,2058.8,2058.81
2023-12-26T15:00:00+01:00,2058.81,2061.955,2054.585,2056.925
2023-12-26T17:00:00+01:00,2056.925,2059.92,2056.67,2057.835
2023-12-26T19:00:00+01:00,2057.835,2062.105,2057.47,2061.72
2023-12-26T21:00:00+01:00,2061.72,2069.085,2061.625,2067.71
2023-12-26T23:00:00+01:00,2067.71,2068.615,2066.105,2066.23
2023-12-27T01:00:00+01:00,2066.23,2067.92,2064.01,2066.76
2023-12-27T03:00:00+01:00,2066.76,2067.295,2064.47,2064.67
2023-12-27T05:00:00+01:00,2064.67,2066.295,2064.135,2064.785
2023-12-27T07:00:00+01:00,2064.785,2067.52,2064.51,2066.105
2023-12-27T09:00:00+01:00,2066.105,2069.375,2065.9,2068.38
2023-12-27T11:00:00+01:00,2068.38,2068.88,2061.51,2068.215
2023-12-27T13:00:00+01:00,2068.215,2070.36,2064.455,2068.36
2023-12-27T15:00:00+01:00,2068.36,2081.94,2066.675,2078.95
2023-12-27T17:00:00+01:00,2078.95,2082.55,2076.7,2081.92
2023-12-27T19:00:00+01:00,2081.92,2084.495,2075.955,2077.585
2023-12-27T21:00:00+01:00,2077.585,2078.555,2076.46,2077.12
2023-12-27T23:00:00+01:00,2077.12,2079.955,2077.12,2079.615
2023-12-28T01:00:00+01:00,2079.615,2087.84,2079.275,2087.1
2023-12-28T03:00:00+01:00,2087.1,2088.545,2085.555,2087.295
2023-12-28T05:00:00+01:00,2087.295,2087.565,2084.78,2085.82
2023-12-28T07:00:00+01:00,2085.82,2087.635,2084.05,2086.21
