time,open,high,low,close
2023-10-30T03:00:00+01:00,14267.9,14269.65,14248.9,14262.4
2023-10-30T07:00:00+01:00,14262.4,14313.9,14260.4,14301.15
2023-10-30T11:00:00+01:00,14301.4,14396.4,14257.65,14371.4
2023-10-30T15:00:00+01:00,14377.15,14377.15,14229.15,14347.65
2023-10-30T19:00:00+01:00,14346.65,14392.4,14320.9,14333.5
2023-10-30T23:00:00+01:00,14333.45,14340.35,14282.85,14297.85
2023-10-31T03:00:00+01:00,14297.85,14305.6,14250.35,14258.1
2023-10-31T07:00:00+01:00,14258.1,14342.6,14244.35,14339.1
2023-10-31T11:00:00+01:00,14339.35,14377.85,14236.35,14264.85
2023-10-31T15:00:00+01:00,14260.6,14406.6,14246.6,14401.6
2023-10-31T19:00:00+01:00,14401.6,14427.35,14366.5,14375.2
2023-10-31T23:00:00+01:00,14395.3,14403.8,14364.95,14372.2
2023-11-01T03:00:00+01:00,14372.45,14402.2,14369.7,14381.45
2023-11-01T07:00:00+01:00,14381.45,14418.2,14347.45,14357.2
2023-11-01T11:00:00+01:00,14357.2,14506.7,14336.95,14473.05
2023-11-01T15:00:00+01:00,14495.55,14575.2,14456.95,14527.05
2023-11-01T19:00:00+01:00,14527.3,14684.6,14481.95,14683.7
2023-11-01T23:00:00+01:00,14685.7,14742.3,14684.45,14733.35
2023-11-02T03:00:00+01:00,14733.35,14734.6,14721.6,14723.6
2023-11-02T07:00:00+01:00,14723.6,14786.0,14704.35,14772.75
2023-11-02T11:00:00+01:00,14773.25,14878.25,14770.0,14842.5
2023-11-02T15:00:00+01:00,14845.25,14923.35,14799.5,14918.2
2023-11-02T19:00:00+01:00,14918.7,14937.2,14858.2,14894.05
2023-11-02T23:00:00+01:00,14856.05,14892.2,14856.05,14887.45
2023-11-03T03:00:00+01:00,14887.45,14895.45,14879.7,14893.2
2023-11-03T07:00:00+01:00,14893.2,14894.95,14863.7,14877.95
2023-11-03T11:00:00+01:00,14877.95,15065.45,14861.45,15051.7
2023-11-03T15:00:00+01:00,15051.45,15129.7,14980.45,15117.7
2023-11-03T19:00:00+01:00,15117.45,15154.2,15095.95,15110.3
2023-11-06T00:00:00+01:00,15126.8,15134.3,15095.45,15113.2
2023-11-06T04:00:00+01:00,15113.2,15126.95,15106.95,15122.45
2023-11-06T08:00:00+01:00,15122.95,15157.8,15116.9,15150.05
2023-11-06T12:00:00+01:00,15149.3,15188.8,15122.2,15147.05
2023-11-06T16:00:00+01:00,15149.55,15178.3,15072.8,15102.05
2023-11-06T20:00:00+01:00,15102.8,15168.3,15076.55,15155.3
2023-11-07T00:00:00+01:00,15150.7,15157.85,15134.1,15144.6
2023-11-07T04:00:00+01:00,15144.6,15150.85,15127.35,15134.35
2023-11-07T08:00:00+01:00,15134.35,15162.5,15119.6,15136.45
2023-11-07T12:00:00+01:00,15136.2,15239.95,15110.95,15234.7
2023-11-07T16:00:00+01:00,15236.45,15342.6,15207.55,15332.85
2023-11-07T20:00:00+01:00,15332.85,15344.85,15289.25,15313.0
2023-11-08T00:00:00+01:00,15314.4,15318.8,15302.3,15316.55
2023-11-08T04:00:00+01:00,15316.55,15317.8,15280.8,15284.3
2023-11-08T08:00:00+01:00,15284.3,15310.55,15279.05,15306.8
2023-11-08T12:00:00+01:00,15307.8,15361.8,15299.05,15334.05
2023-11-08T16:00:00+01:00,15338.8,15339.8,15234.75,15306.25
2023-11-08T20:00:00+01:00,15304.75,15341.25,15298.5,15306.25
2023-11-09T00:00:00+01:00,15299.6,15323.75,15292.25,15312.25
2023-11-09T04:00:00+01:00,15312.25,15339.25,15307.5,15336.5
2023-11-09T08:00:00+01:00,15336.75,15346.5,15307.75,15338.5
2023-11-09T12:00:00+01:00,15338.25,15368.75,15309.25,15368.75
2023-11-09T16:00:00+01:00,15372.25,15397.35,15253.5,15287.25
2023-11-09T20:00:00+01:00,15286.25,15286.25,15180.15,15198.75
2023-11-10T00:00:00+01:00,15194.6,15194.6,15151.5,15184.0
2023-11-10T04:00:00+01:00,15184.0,15197.75,15179.0,15191.0
2023-11-10T08:00:00+01:00,15190.75,15216.25,15153.0,15176.0
2023-11-10T12:00:00+01:00,15176.0,15330.0,15150.75,15318.5
2023-11-10T16:00:00+01:00,15306.0,15507.0,15264.75,15496.75
2023-11-10T20:00:00+01:00,15496.75,15551.0,15491.25,15522.0
2023-11-13T00:00:00+01:00,15536.3,15547.95,15465.45,15469.7
2023-11-13T04:00:00+01:00,15469.95,15487.45,15456.2,15484.7
2023-11-13T08:00:00+01:00,15483.95,15516.35,15473.2,15513.85
2023-11-13T12:00:00+01:00,15513.85,15520.95,15412.95,15438.05
2023-11-13T16:00:00+01:00,15438.8,15533.3,15426.95,15504.55
2023-11-13T20:00:00+01:00,15504.55,15534.3,15489.05,15503.55
2023-11-14T00:00:00+01:00,15507.05,15521.35,15500.55,15515.1
2023-11-14T04:00:00+01:00,15515.1,15526.1,15509.85,15521.85
2023-11-14T08:00:00+01:00,15521.6,15554.6,15516.1,15527.6
2023-11-14T12:00:00+01:00,15527.6,15813.7,15515.6,15808.45
2023-11-14T16:00:00+01:00,15809.2,15846.95,15783.85,15799.6
2023-11-14T20:00:00+01:00,15800.1,15862.55,15770.6,15841.3
2023-11-15T00:00:00+01:00,15849.35,15871.6,15841.6,15871.35
2023-11-15T04:00:00+01:00,15871.1,15885.85,15864.6,15876.6
2023-11-15T08:00:00+01:00,15877.35,15916.85,15858.85,15911.35
2023-11-15T12:00:00+01:00,15911.35,15991.3,15853.95,15866.7
2023-11-15T16:00:00+01:00,15865.7,15923.45,15777.6,15855.4
2023-11-15T20:00:00+01:00,15855.9,15873.6,15780.05,15793.55
2023-11-16T00:00:00+01:00,15793.8,15827.95,15773.45,15781.45
2023-11-16T04:00:00+01:00,15781.45,15820.95,15780.95,15819.95
2023-11-16T08:00:00+01:00,15819.95,15822.7,15794.95,15813.2
2023-11-16T12:00:00+01:00,15813.2,15845.55,15771.2,15836.8
2023-11-16T16:00:00+01:00,15837.8,15853.45,15746.85,15796.6
2023-11-16T20:00:00+01:00,15796.35,15854.6,15789.85,15846.7
2023-11-17T00:00:00+01:00,15846.75,15847.9,15833.4,15844.4
2023-11-17T04:00:00+01:00,15844.4,15852.9,15826.4,15838.4
2023-11-17T08:00:00+01:00,15838.4,15869.4,15825.9,15856.9
2023-11-17T12:00:00+01:00,15857.15,15870.5,15783.0,15824.25
2023-11-17T16:00:00+01:00,15824.5,15870.1,15775.4,15860.1
2023-11-17T20:00:00+01:00,15860.1,15890.1,15821.9,15825.0
2023-11-20T00:00:00+01:00,15855.6,15860.85,15806.25,15820.0
2023-11-20T04:00:00+01:00,15820.0,15820.25,15795.75,15804.75
2023-11-20T08:00:00+01:00,15804.5,15888.9,15802.75,15873.05
2023-11-20T12:00:00+01:00,15872.3,15953.85,15844.55,15951.6
2023-11-20T16:00:00+01:00,15953.35,16032.1,15895.25,16027.1
2023-11-20T20:00:00+01:00,16027.6,16071.6,16016.0,16047.15
2023-11-21T00:00:00+01:00,16048.9,16073.05,16042.15,16070.8
2023-11-21T04:00:00+01:00,16070.8,16082.05,16050.05,16063.05
2023-11-21T08:00:00+01:00,16063.05,16064.05,16030.7,16041.2
2023-11-21T12:00:00+01:00,16041.2,16044.7,15943.25,15948.3
2023-11-21T16:00:00+01:00,15947.3,15965.05,15879.85,15936.1
2023-11-21T20:00:00+01:00,15935.85,15974.7,15873.35,15928.85
2023-11-22T00:00:00+01:00,15926.0,15945.9,15905.15,15940.65
2023-11-22T04:00:00+01:00,15940.65,15944.65,15908.65,15919.9
2023-11-22T08:00:00+01:00,15919.9,15990.4,15905.4,15989.4
2023-11-22T12:00:00+01:00,15989.4,16133.05,15981.15,16029.0
2023-11-22T16:00:00+01:00,16027.85,16066.75,15968.5,16052.5
2023-11-22T20:00:00+01:00,16052.5,16062.0,15975.5,16007.4
2023-11-23T00:00:00+01:00,16008.15,16026.8,15999.3,16017.8
2023-11-23T04:00:00+01:00,16017.8,16038.8,16010.8,16033.3
2023-11-23T08:00:00+01:00,16033.3,16049.35,16026.5,16034.45
2023-11-23T12:00:00+01:00,16034.45,16040.25,16018.4,16020.15
2023-11-23T16:00:00+01:00,16020.15,16038.15,16015.15,16026.15
2023-11-24T00:00:00+01:00,16039.9,16041.55,16023.3,16031.8
2023-11-24T04:00:00+01:00,16031.8,16034.8,16010.8,16016.3
2023-11-24T08:00:00+01:00,16016.3,16036.9,15994.3,16016.3
2023-11-24T12:00:00+01:00,16016.55,16021.25,15969.35,15992.75
2023-11-24T16:00:00+01:00,15992.75,16001.75,15949.1,15975.15
2023-11-27T00:00:00+01:00,15977.1,15977.1,15918.5,15921.25
2023-11-27T04:00:00+01:00,15921.25,15931.25,15912.25,15929.0
2023-11-27T08:00:00+01:00,15930.25,15983.85,15930.25,15982.6
2023-11-27T12:00:00+01:00,15982.85,16009.25,15943.85,15980.8
2023-11-27T16:00:00+01:00,15983.05,16059.85,15971.8,16025.5
2023-11-27T20:00:00+01:00,16026.5,16030.5,15974.15,15978.15
2023-11-28T00:00:00+01:00,15981.55,15989.7,15962.45,15983.45
2023-11-28T04:00:00+01:00,15983.45,15988.7,15967.2,15984.7
2023-11-28T08:00:00+01:00,15984.45,15985.45,15926.35,15980.45
2023-11-28T12:00:00+01:00,15980.45,15986.45,15921.85,15944.4
2023-11-28T16:00:00+01:00,15944.15,16046.8,15942.4,15978.95
2023-11-28T20:00:00+01:00,15979.7,16034.95,15962.2,16028.95
2023-11-29T00:00:00+01:00,16029.55,16063.95,16017.95,16044.95
2023-11-29T04:00:00+01:00,16044.95,16055.95,16036.7,16051.2
2023-11-29T08:00:00+01:00,16050.95,16100.3,16033.2,16094.3
2023-11-29T12:00:00+01:00,16094.3,16184.3,16088.05,16171.3
2023-11-29T16:00:00+01:00,16172.8,16180.05,16013.0,16054.0
2023-11-29T20:00:00+01:00,16053.5,16063.0,15991.7,16020.2
2023-11-30T00:00:00+01:00,16016.6,16035.1,16013.1,16032.85
2023-11-30T04:00:00+01:00,16032.6,16044.6,16023.35,16034.85
2023-11-30T08:00:00+01:00,16034.85,16047.2,16008.35,16037.95
2023-11-30T12:00:00+01:00,16037.95,16072.95,15924.7,15953.95
2023-11-30T16:00:00+01:00,15953.45,15975.2,15834.7,15854.2
2023-11-30T20:00:00+01:00,15853.2,15968.35,15849.1,15935.15
2023-12-01T00:00:00+01:00,15930.9,15949.3,15929.15,15942.05
2023-12-01T04:00:00+01:00,15942.05,15943.55,15925.05,15934.05
2023-12-01T08:00:00+01:00,15934.05,15979.55,15924.8,15948.25
2023-12-01T12:00:00+01:00,15948.25,15957.25,15854.8,15888.25
2023-12-01T16:00:00+01:00,15908.25,16027.9,15844.4,15972.65
2023-12-01T20:00:00+01:00,15973.65,16014.0,15967.75,16008.25
2023-12-04T00:00:00+01:00,16011.6,16012.1,15960.0,15964.25
2023-12-04T04:00:00+01:00,15964.0,15972.25,15950.0,15955.25
2023-12-04T08:00:00+01:00,15956.75,15990.25,15932.4,15954.65
2023-12-04T12:00:00+01:00,15954.4,15960.15,15811.4,15826.9
2023-12-04T16:00:00+01:00,15826.65,15858.65,15709.65,15807.3
2023-12-04T20:00:00+01:00,15806.3,15869.65,15781.3,15842.8
2023-12-05T00:00:00+01:00,15847.05,15848.55,15816.3,15821.55
2023-12-05T04:00:00+01:00,15821.55,15828.55,15780.05,15784.05
2023-12-05T08:00:00+01:00,15784.3,15802.4,15749.25,15762.9
2023-12-05T12:00:00+01:00,15762.9,15851.25,15749.75,15841.5
2023-12-05T16:00:00+01:00,15842.0,15946.4,15815.8,15860.3
2023-12-05T20:00:00+01:00,15860.3,15913.5,15845.8,15888.15
2023-12-06T00:00:00+01:00,15887.85,15974.25,15883.0,15963.5
